%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted)
3829,-62.57,-19.3,-4.819,29.24,-28.73,-23.96,-2.853,11.72,-43.85,-18.05,-53.28,-48.54,-28.71,-36.53,-56.11,-70.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,-64.61,-22.65,-15.34,20.01,-39.03,-30.97,-6.315,10.09,-50.97,-20.8,-55.31,-52.65,-27.49,-37.83,-49.54,-64.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,-53.16,-16.26,-5.911,26.71,-26.88,-17.04,6.154,21.16,-33.22,-17.05,-38.12,-33.42,-12.69,-31.27,-30.45,-43.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,-41.86,-6.04,-2.669,35.44,-20.36,-8.389,6.776,26.24,-29.34,-13.91,-28.89,-12.13,-1.772,-24.24,-11.19,-19.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,-44.83,-3.11,-10.92,22.99,-40.81,-20.35,-13.1,15.65,-49.44,-14.94,-33.13,-12.87,1.663,-17.55,-2.162,-7.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,-49.9,-4.176,-17.29,1.964,-50.69,-27.6,-21.03,8.226,-47.06,-13.94,-28.07,-15.73,-0.6504,-15.46,-4.385,-13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,-43.63,-8.934,-13.5,-2.226,-22.12,-16.34,-13.61,6.919,-21.25,-12.08,-16.32,-10.16,-9.482,-24.01,-9.04,-24.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,-27.06,-15.83,2.479,1.881,6.439,1.435,-14.86,1.261,-3.976,-14.16,-5.848,-3.18,-14.26,-30.3,-5.199,-22.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,-12.98,-18.53,11.48,4.783,10.66,12.3,-19.53,-2.004,3.427,-17.53,4.544,-1.566,-21.02,-31.58,-2.259,-19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,-11.18,-23.75,9.364,11.06,13.16,7.353,-22.54,1.415,8.193,-22.2,2.613,-12.71,-35.45,-37.62,-9.662,-20.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,-14.74,-36.93,10.92,9.367,14.22,-6.067,-31.47,4.207,7.973,-29.28,-11.65,-25.14,-36.64,-42.39,-17.57,-16.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,-18.55,-46.41,5.434,0.8881,2.402,-11.89,-33.06,2.977,0.8402,-33.56,-23.28,-29.68,-30.73,-44.54,-28.5,-20.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,-29.82,-51.07,-15.53,-2.918,-10.82,-16.32,-30.84,-6.338,-11.92,-37.26,-35.47,-38.47,-40.93,-49.87,-46.58,-36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,-40.21,-57.97,-29.71,-8.403,-16.55,-24.63,-42.96,-20.34,-21.49,-43.8,-45.75,-48.31,-51.43,-53.03,-53.97,-46.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,-40.09,-62.65,-29.58,-12.61,-20.7,-29.07,-54.24,-24.74,-28.83,-46.35,-47.35,-53.08,-52.53,-55.45,-51.81,-56.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,-45.82,-66.86,-32.9,-15.83,-27.64,-33.58,-55.96,-24.05,-42.17,-46.43,-55.69,-57.12,-56.21,-59.68,-54.21,-68.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,-57.01,-69.81,-39.43,-29.78,-30.11,-32.98,-57.57,-29.18,-48.6,-49.59,-63.79,-49.23,-48.05,-53.25,-45.76,-57.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,-53.51,-60.41,-38.65,-38.75,-27.61,-20.36,-50.14,-29.94,-39.44,-48.23,-50.68,-33.97,-21.43,-33.36,-20.72,-23.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,-40.69,-45.37,-35.68,-28.28,-27.52,-12.32,-33.43,-25.4,-32,-41.11,-40.6,-32.36,-3.401,-18.13,-8.34,-5.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,-36.16,-37.39,-37.27,-19.89,-31.11,-17.26,-23.09,-25.14,-39.76,-39.83,-53.18,-34.68,-2.217,-20.65,-18.12,-13.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,-41.24,-32.19,-41.72,-23.17,-34.89,-21.11,-15.39,-20.6,-46.26,-41.04,-58.66,-25.37,1.18,-26.04,-23.34,-20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,-34.71,-22.4,-34.64,-17.41,-21.48,-8.585,-2.438,-15.57,-28.8,-34.83,-45.3,-11.88,11.35,-17.63,-16.74,-14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,-14.43,-15.06,-20.54,-11.74,-3.956,4.194,0.4377,-23.26,-15.03,-31.53,-40.04,-8.118,15.04,-9.16,-18.49,-9.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,-16.41,-21.15,-31.26,-27.68,-19.42,-8.073,-14.1,-24.97,-28.73,-35.9,-40.76,-11.3,13.12,-7.945,-18.56,-5.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,-27.5,-29.39,-46.1,-32.56,-27.89,-15.16,-22.73,-19.03,-26.1,-35.51,-22.54,-0.4918,16.27,0.0945,-0.1642,2.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3854,-13.47,-30.95,-36.12,-19.78,-5.484,-2.033,-19.89,-31.53,-5.746,-32.68,-2.111,13.09,15.5,9.566,6.102,0.4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,-10.82,-38.82,-38.53,-28.46,-9.095,-8.712,-22.34,-37.28,-7.178,-30.02,0.1979,2.492,2.745,8.945,-7.718,-13.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,-24.74,-44.01,-39.43,-24.86,-12.45,-15.76,-17.18,-9.395,6.077,-16.75,16.81,1.182,2.281,11.84,9.51,-5.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,-4.49,-26.34,5.36,16.14,30.26,14.87,7.91,14.99,54.82,5.125,70.68,41.17,39.33,36.95,68.92,37.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,34.81,3.436,41.59,32.94,57.27,42.46,24.17,18.67,79.3,20.92,110.1,73.06,77.77,65.66,101.9,67.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,39.49,13.04,20.91,11.32,32.12,26.21,7.471,12.14,43.51,10.72,69.24,47.38,53.59,47.82,55.1,30.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,0.698,-16.39,-23.43,-13.03,-17.5,-17.53,-20.51,-11.13,-23.76,-21.8,-17.13,-1.358,0.2125,-4.18,-19.25,-29.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,-36.13,-45.97,-52.45,-26.81,-55.84,-45.9,-23.51,-26.51,-58.35,-36.32,-55.46,-16.6,-3.435,-22.51,-41.8,-36.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,-32.46,-39.13,-55.82,-26.05,-55.04,-45.33,-14.02,-19.99,-45.02,-31.82,-48.39,-13.81,10.44,-15.36,-35.31,-18.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,-21.07,-34.73,-51.46,-28.01,-39.35,-42.71,-19.95,-25.96,-36.68,-36.67,-47.17,-26.69,-1.39,-20.82,-40.42,-24.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,-22,-43.15,-43.95,-35.12,-28.16,-35.9,-19.28,-34.17,-34.78,-33.68,-39.19,-31.64,1.957,-15.51,-29.34,-20.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,-12.11,-34.17,-31.07,-32.28,-14.37,-23.27,-12.79,-25.46,-19.1,-21.29,-29.82,-27.89,13.56,-2.958,-11.17,-11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,-18.27,-36.05,-41.63,-40.3,-23.57,-36.01,-31.81,-28.86,-24.45,-25.91,-50.25,-49.96,-0.3074,-10.61,-25.81,-30.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,-51.78,-56.61,-58.36,-49.56,-42.03,-52.67,-45.09,-33.75,-44.27,-28.58,-72.61,-74.15,-5.885,-11.84,-48.04,-43.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,-62.18,-57.77,-42.68,-30.22,-29.7,-44.46,-32.09,-19.67,-39.96,-18.09,-71.01,-69.6,5.993,0.591,-46.15,-30.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,-48.49,-52.59,-28.86,-17.45,-16.59,-40.41,-30.81,-17.26,-29.65,-21.29,-61.77,-60.9,5.179,-4.439,-34.68,-28.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,-48.2,-62.51,-41.08,-31.91,-27.84,-49.54,-41.79,-27.17,-34.01,-36.96,-56.84,-64.9,-4.595,-18.2,-31.31,-43.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,-56.97,-75.12,-53.03,-39.67,-36.48,-55.89,-43.38,-21.4,-37.34,-44.39,-54.02,-64.47,-13.34,-19,-32.94,-50.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,-52.79,-80.53,-49.61,-32.93,-26.68,-54.19,-36.05,-7.423,-27.26,-40,-41.42,-46.86,-17.9,-13.06,-27.67,-51.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,-40.44,-71.97,-38.62,-33.14,-16.99,-46.98,-24.83,-3.611,-19.39,-32.58,-28.59,-32.25,-13.09,-7.824,-26.38,-50.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,-45.56,-61.97,-47.38,-46.4,-33.45,-56.6,-30.53,-11.46,-35.19,-32.75,-42.29,-44.98,-12.28,-6.636,-47.01,-46.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,-69.51,-70.33,-68.18,-57.52,-56.16,-78.15,-52.13,-16.65,-54.38,-39.44,-65.17,-62.55,-20.85,-11.1,-65.93,-46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,-83.4,-81.36,-60.09,-56.13,-51.43,-77.04,-55.77,-9.36,-51.41,-42.6,-68.69,-57.8,-20.68,-13.2,-57.62,-45.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,-79.88,-78.72,-47.7,-48.34,-45.16,-68.8,-47.1,-1.822,-47.86,-39.56,-64.35,-46.06,-12.51,-11.85,-41.88,-39.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,-76.84,-73.74,-60.52,-40.67,-54.42,-75.94,-45.72,-2.632,-54.12,-38.49,-64.01,-41.65,-12.6,-15.85,-38.53,-36.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,-75.41,-74.3,-57.69,-37.46,-44.01,-69.83,-40.92,-8.149,-48.81,-44.56,-63,-43.75,-13.95,-21.49,-39.34,-34.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,-65.62,-75.82,-30.02,-32.9,-15.12,-42.27,-33.65,-14.38,-33.99,-48.72,-59.09,-50.83,-7.326,-21.21,-37.31,-34.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,-54.55,-73.26,-14.6,-19.84,-2.138,-20.71,-33.01,-18.67,-22.9,-47.23,-55.36,-48.79,-5.7,-21.94,-36.72,-39.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,-47.94,-68.09,-13.89,-15.64,-0.134,-10.68,-36.8,-27.63,-18.61,-49.71,-58.48,-37.65,-11.36,-27.12,-39.32,-48.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,-41.53,-68.68,-13.7,-24.62,4.091,-7.516,-44.22,-38.84,-26.72,-54.61,-64.73,-38.84,-10.3,-26.48,-39.45,-49.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,-43.19,-71.54,-11.89,-23.48,2.087,-11.57,-43.14,-36.86,-35.89,-51.35,-63.08,-44.64,-0.9127,-17.89,-36.03,-41.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,-51.19,-61.08,-5.621,-12.23,-1.196,-13.98,-30.22,-28.28,-32.22,-43.88,-61.2,-39.24,7.505,-17.28,-41.61,-38.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,-50.24,-48.37,1.291,-6.581,1.201,-13.42,-29.72,-26.14,-26.21,-47.12,-65.36,-39.3,3.651,-34.17,-53.77,-46.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,-42.32,-57.51,4.969,-4.162,6.583,-9.203,-37.18,-25.31,-13.24,-59.11,-54.06,-42.07,-7.952,-47.87,-45.64,-50.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,-27.03,-70.94,18.55,2.518,25.93,9.263,-26.01,-21.31,12.6,-58.41,-26.97,-27.75,-3.792,-37.17,-23.33,-41.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,-3.373,-65.29,46.34,14.19,52.41,31.2,-7.36,-10.72,25.53,-42.83,-14.68,-13.88,13.03,-17.91,-16.41,-29.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,15.46,-53.54,68.18,29.42,60.75,46.38,6.945,8.522,29.11,-32.26,-6.721,-4.791,20.63,-10.54,-6.075,-24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,33.62,-41.57,79.62,47.02,66.19,68.91,29.97,26.13,46.08,-28.63,19.39,16.52,24.67,-9.243,22.14,-21.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,53.29,-27.06,98.06,62.46,88.38,90.93,50.96,35.2,56.26,-22.6,33.66,23.92,30.03,-7.458,28.6,-15.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,56.46,-22.57,109.9,65.08,94.09,89.27,48.23,35.83,46.65,-19.65,23.24,7.265,27.44,-4.782,12.28,-6.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,45.35,-26.71,88.54,52.21,64.01,68.86,29.11,25.44,37.08,-22.97,18.98,3.039,27.21,1.325,13.43,2.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,38.32,-28.81,66.49,40.82,49.16,53.38,15.99,12.47,39.6,-23.62,27.23,12.53,36.52,2.965,25.5,9.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,46.09,-27.41,83.37,42.54,79.09,59.49,22.28,10.31,54.75,-22.87,37.32,18.68,41.35,-7.621,30.18,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,61.47,-19.41,98.49,44.62,96.56,74.31,36.48,9.992,66.55,-28.79,45.14,23.6,38.16,-21.51,35.12,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,61.32,-11.42,81.09,46.28,76.11,73.64,37.33,1.979,59.08,-36.17,44.13,18.79,29.98,-32.32,36.12,-0.4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,46.01,-18.81,74.77,58.63,67.91,61.32,26.85,-2.459,45.79,-41.34,34.82,1.988,13.47,-43.12,26.39,-6.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,31.23,-37.39,80.26,58.65,68.1,46.12,15.91,-5.147,34.44,-47.55,16.73,-15.08,0.1175,-47.43,10.66,-11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,15.29,-46.74,55.39,32,40.46,26.62,6.107,-13.04,17.21,-46.12,-3.532,-25.87,6.138,-37.66,-3.051,-18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,4.944,-37.83,26.84,9.617,18.1,14.7,-1.247,-13.21,4.58,-36.55,-5.616,-25.59,18.8,-26.61,-4.619,-15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,5.7,-26.58,28.12,0.393,22.25,15.08,-9.17,-13.11,0.9394,-37.11,-3.156,-28.16,14.66,-29.93,-7.029,-18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,-3.724,-33.66,26.36,-12.4,16.51,10.05,-21.86,-28.74,-12.81,-49.41,-21.55,-45.8,-0.5445,-39.79,-24.69,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,-22.56,-51.84,8.247,-17.75,-0.061,-0.2082,-32.23,-40.04,-28.58,-58.93,-36.91,-58.32,-8.191,-43.48,-33.46,-47.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,-22.25,-59.04,7.704,-7.37,3.829,4.555,-33.82,-35.42,-20.47,-63.27,-29.99,-61.06,-14.18,-47.74,-27.08,-49.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,-15.8,-60.75,23.68,-3.509,18.7,13.7,-30.7,-27.42,-12.09,-68.37,-26.64,-70.16,-26.6,-57.37,-30.54,-57.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,-30.83,-70.41,31.79,-5.783,26.75,10.59,-22.11,-16.09,-26.7,-72.07,-32.94,-77.14,-30.11,-61.87,-35.84,-58.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,-38.13,-69.69,43.85,10.53,38.09,14.71,-6.41,-6.893,-32.13,-69.07,-30.8,-73.85,-25.53,-61.6,-31.79,-60.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,-24.73,-57.03,55.45,23.2,40.7,20.92,-0.6298,-11.2,-24.93,-65.72,-28.9,-72.89,-30.28,-62.54,-37.02,-70.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,-30.16,-59.51,43.9,12.07,24.74,8.734,-8.399,-17.9,-31.28,-66.28,-33.69,-75.44,-31.9,-56.17,-48.56,-65.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,-45.03,-64.13,38.16,15.7,20.2,2.167,-9.471,-20.66,-37.66,-66.01,-33.87,-75.46,-23.3,-47,-49.96,-59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,-44.76,-58.47,44.37,21.06,19.18,1.009,-9.963,-32.55,-40.54,-69.86,-39.85,-81.87,-26.42,-49.75,-52.1,-61.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,-51.33,-66.86,29.84,-6.076,0.6178,-12.73,-15.95,-45.82,-51.95,-74.98,-55.09,-94.35,-35.42,-55.37,-64.18,-58.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,-57.81,-76.89,23.69,-10.15,-4.811,-13.53,-7.011,-37.04,-56.31,-68.46,-58.78,-97.62,-33.7,-56.65,-71.97,-60.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,-54.53,-71.02,40.37,16,1.07,-8.894,5.752,-17.65,-54.27,-59.76,-55.88,-97.99,-33.69,-60.23,-67.17,-63.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,-64.98,-72.43,41.16,11.04,-6.831,-21.23,2.862,-15.92,-61.31,-58.44,-61.61,-107,-38.81,-62.56,-65.77,-57.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,-76.75,-81.74,37.08,-0.3682,-8.029,-23.45,-4.727,-25.35,-70.78,-59.58,-71.57,-115.1,-43.45,-66.17,-79.87,-66.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,-81.15,-90.62,42.55,9.718,-1.108,-21.13,-18.99,-25.15,-76.36,-65.48,-84.31,-126.2,-54.69,-75.19,-94.52,-83.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,-97.84,-109.5,35.88,6.085,-8.213,-38.36,-39.92,-17.04,-82.08,-72.96,-97.46,-147.8,-68.32,-77.15,-98.81,-82.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,-112.8,-127.3,16.42,-13.14,-22.77,-52.77,-50.25,-16.22,-89.81,-77.75,-104.3,-156.3,-73.03,-73.1,-99.35,-78.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,-112.2,-131.5,-6.99,-27.89,-30.48,-55.93,-52.76,-26.15,-91.23,-84.88,-105.5,-144.5,-69.86,-73,-94.24,-75.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,-103.5,-127.4,-15.18,-31.46,-25.97,-57.77,-51.52,-31.34,-77.41,-86.61,-95.82,-129.1,-63.67,-70.72,-82.29,-62.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,-85.65,-116.7,1.845,-24.8,-14.28,-51.05,-42.62,-29.47,-55.59,-80.72,-70.9,-109.1,-57.46,-67.61,-71.72,-54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,-68.53,-107.9,10.43,-22.09,-5.28,-40.54,-37.86,-36.75,-36.24,-83.55,-46.15,-88.14,-53.52,-72.91,-62.36,-56.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,-60.63,-107.7,4.472,-23.12,-3.985,-34.22,-41.71,-43.92,-22.32,-93.74,-33.23,-75.46,-51.29,-78.52,-49.18,-60.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,-44.68,-101.7,8.262,-20.29,-6.752,-22.97,-41.39,-35.25,-7.762,-95.99,-17.85,-59.13,-43.09,-71.42,-29.87,-55.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,-16.65,-83.86,13.87,-17.28,3.5,-10.13,-35.19,-28.54,6.577,-89.52,-2.295,-44.08,-26.9,-54.89,-16.89,-41.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,-4.552,-70.32,12.21,-13.85,14.34,-14.24,-33.14,-35.76,-3.627,-80.43,-16.45,-47.78,-16.39,-41.07,-29.37,-42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,-19.74,-64.26,5.396,-17.62,-7.145,-33.42,-34.87,-39.69,-33.29,-70.29,-46.29,-56.69,-14.5,-32.89,-49.52,-56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,-33.97,-54.65,-9.768,-30.5,-37.72,-47.42,-33.12,-30.95,-47.75,-60.75,-55.57,-61.05,-11.13,-27.4,-52.25,-57.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,-33.84,-47.48,-22.52,-33.57,-45.04,-50.06,-30.54,-21.85,-49.36,-56.45,-57.01,-64.07,-4.285,-24.09,-47.21,-47.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,-34.45,-48.59,-24.86,-30.13,-45.27,-50.64,-35.73,-25.08,-49.26,-59.85,-58.73,-56.01,5.463,-21.48,-36.36,-36.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,-38.14,-46.8,-31.2,-40.62,-50.09,-59.72,-54.98,-38.61,-49.55,-66.04,-52.33,-50.25,7.69,-24.37,-26.07,-33.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,-45.46,-42.61,-46.65,-56.43,-54.35,-74.2,-76.67,-50.23,-57.36,-67.16,-55.14,-63.66,-4.804,-33.53,-38.91,-42.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,-55.57,-41.77,-50.14,-57.87,-52.51,-75.39,-75.48,-50.54,-53.51,-62.73,-59,-71.22,-7.064,-31.25,-47.95,-40.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,-54.69,-37.66,-36.5,-51.66,-37.37,-66.47,-61.72,-43.27,-34.35,-57.57,-46,-66.69,7.646,-16.62,-30.63,-21.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,-53.21,-34.87,-33.74,-52.52,-23,-69.47,-62.16,-41.97,-32.32,-53.77,-43.71,-74.26,7.09,-11.84,-27.57,-15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,-68,-44.67,-48.51,-58.57,-31.95,-80.68,-64.9,-50.98,-45.6,-55.81,-59.32,-84.92,-8.139,-17.22,-41.43,-20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,-79.2,-55.02,-55.09,-63.59,-48.04,-83.23,-57.85,-56.44,-49.48,-61.47,-63.25,-78.87,-8.027,-16.3,-37.11,-14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,-68.63,-49.35,-44.71,-60.89,-39.89,-74.58,-50.16,-44.14,-43.65,-54.16,-58.01,-68.27,1.325,-8.662,-31.67,-6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,-55.16,-41.41,-32.74,-53.16,-22.96,-64.58,-43.98,-26.45,-45.19,-38.04,-64.15,-69.72,-2.332,-5.327,-39.94,-8.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,-54.9,-46.63,-26.58,-51.43,-17.22,-56.67,-42.25,-26.19,-51.76,-34.06,-66.07,-70.35,-9.786,-10.43,-37.59,-12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,-47.83,-49.89,-11.39,-37.5,0.8055,-38.55,-41.72,-30.24,-35.41,-34.36,-43.95,-52.55,-5.931,-15.82,-26.28,-8.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,-26.61,-43,15.81,-2.681,23.89,-15.75,-26.61,-14.03,-9.555,-24.35,-23.55,-29.44,4.508,-13.37,-20.29,-1.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,-12.63,-28.32,36.25,21.21,27.94,-1.31,4.122,8.439,-3.354,-10.26,-16.86,-11.29,19.08,-4.981,-7.716,4.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,2.261,-0.2839,52.66,32.3,37.89,17.58,30.8,16.56,8.607,0.9628,2.897,8.844,36.31,6.401,14.22,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,27.34,22.03,69.5,41.83,54.59,40.65,35.69,15.05,29.93,5.923,26.6,25.8,52.4,20.37,37.18,35.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,41.87,27.63,72.68,35.98,56.04,53.23,27.08,11.75,34.02,7.568,38.08,38.23,72.48,32.26,62.69,55.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,44.58,37.2,64.5,24.05,52.52,53.02,15.56,4.327,33.07,11.98,51.25,42.79,85.26,38.46,78.57,72.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
